"M","sensQVOA","specQVOA","sensUDSA","specUDSA","n","Tau","u","q","constant_Tau","sim_id","Lambda","conv","msg","Lambda_naive","conv_naive","msg_naive","assay_resampled"
12,0.9,0.8,0.9,0.8,12,1,1,1,1,1,2.00955422199186,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",5.05016299699476,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,2,1.97493470424979,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",5.08417094565049,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,3,1.27003421421593,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.76635326268554,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,4,2.57711157424805,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.52560365225609,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,5,1.16828431882514,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.92785807481394,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,6,0.970947175384725,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.70845613525421,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,7,1.28598180510578,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.89140771773408,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,8,1.55981848776761,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.22949989354535,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,9,1.3805994459986,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.57060865975206,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,10,0.718532130332014,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.51079193636675,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,11,2.24408771480122,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.79823654781476,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,12,0.886996907798046,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",5.50428145177374,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,13,0.959196262784929,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.25579817388855,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,14,1.92821225901186,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.9799258153721,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,15,0.42592637455463,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.64035356481472,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,16,2.91256600844838,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",5.32695566839427,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,17,0.625136150915928,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.84382381234411,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,18,1.15534584720421,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.48935865863161,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,19,2.47886588192439,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.80208029754467,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,20,1.23972996219433,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",5.05911097034201,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,21,1.42627467987448,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.76922582993241,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,22,1.22109242590406,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.76000008366641,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,23,1.61624615325098,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.26188292630803,NA,NA,TRUE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,24,2.21893957432113,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.33285895491195,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,25,1.85441501866634,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",5.05641449671516,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,26,1.10899150749235,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.33264813469452,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,27,0.676821916117784,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.90551535908568,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,28,1.48617744365229,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.63903259596744,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,29,0.679843513730616,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",5.44459924539454,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,30,0.987171799084113,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",5.67569878858023,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,31,0.740356091926779,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.1340241122131,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,32,1.51696184917653,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.07357331214222,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,33,1.64933936870719,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.1716576334376,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,34,1.20578578447332,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.88798843457024,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,35,1.56539832099293,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.89544354728561,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,36,1.42964529443333,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.54757231330109,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,37,0.756295283720441,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.94612431720176,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,38,1.35408461334836,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.99734293048646,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,39,0.683023845397969,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.09094855696266,NA,NA,FALSE
