"M","sensQVOA","specQVOA","sensUDSA","specUDSA","n","Tau","u","q","constant_Tau","sim_id","Lambda","conv","msg","Lambda_naive","conv_naive","msg_naive","assay_resampled"
12,0.9,0.8,0.9,0.8,12,1,1,1,1,1,1.2841716535591,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.90396431499059,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,2,1.83181094878085,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.77713232343729,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,3,1.16654309588774,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",5.17167763842896,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,4,1.3948782212566,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.78808321399221,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,5,3.59003643715193,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",6.16806398796441,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,6,0.633248017813133,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",5.05461167425498,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,7,1.68806311814626,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.38910765245338,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,8,1.60928465981198,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.88384827140443,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,9,1.80058642413308,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.09282120417458,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,10,5.57405522468895,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",7.25316318284698,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,11,1.28298580742581,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.76635326268555,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,12,2.528055641802,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.80735997609933,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,13,1.23578353132844,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.65265766772077,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,14,2.09581418168217,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.60557823357265,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,15,1.38638194345774,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",5.34100558555667,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,16,0.264080248980318,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.81009450678327,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,17,1.75300126905865,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.47806635631205,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,18,1.67996639552108,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.26671608632602,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,19,1.14311892365949,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.75072925199086,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,20,2.72089619218579,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",5.0114537489642,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,21,1.71439647966184,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.88384827142592,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,22,2.00943133819581,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.86603481974127,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,23,0.874839841438247,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.50243469772659,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,24,2.56628946491411,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",5.38781978230786,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,25,2.22076028556167,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.22094042990315,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,26,2.06065764095564,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",5.98834187016243,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,27,1.34754454466068,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.88574859393086,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,28,0.817170288818264,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.65178201142772,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,29,0.686925446818979,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.97520527129494,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,30,1.72986428832366,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.43828584118785,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,31,0.703835377958439,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.82747155198683,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,32,0.511204976100069,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",5.93841356155749,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,33,1.90361693977027,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",5.30294758987396,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,34,1.27693238083108,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.80685390416314,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,35,1.38905359081433,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.48718474264587,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,36,1.27506202527995,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",5.10975465450294,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,37,1.05016991183502,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.37090728432667,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,38,0.613175914397723,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.52188346290164,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,39,0.781697215823079,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",5.9683906826661,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,40,1.07326310594498,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.49843229462109,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,41,1.49359709354262,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.60438923794985,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,42,0.872152355369974,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.95877385422068,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,43,1.87026227137373,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.63331387459976,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,44,2.03451264975464,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.39129548154445,NA,NA,FALSE
12,0.9,0.8,0.9,0.8,12,1,1,1,1,45,0.436108896728979,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.93235946777646,NA,NA,FALSE
