"M","sensQVOA","specQVOA","sensUDSA","specUDSA","n","Tau","u","q","constant_Tau","sim_id","Lambda","conv","msg","Lambda_naive","conv_naive","msg_naive","assay_resampled"
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,1,1.89157798393355,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.29274832339359,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,2,1.89175220364077,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.29274832341264,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,3,3.32006685767445,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",5.27566206765681,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,4,1.00041343073365,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.85435224393862,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,5,1.51326753917772,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.65850762852398,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,6,1.46022787477016,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.51348966162706,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,7,0.800692792444663,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.46603137385618,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,8,1.57465406000628,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.87205561602543,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,9,1.30861336474876,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.85435224393862,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,10,1.14388033760078,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.41244755949288,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,11,1.24359496860235,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.80222922137866,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,12,1.28390695305313,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.64916068556508,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,13,0.637859495972737,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.29393179413598,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,14,1.34859463672544,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.34153777699355,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,15,2.26648232946584,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.49408957769954,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,16,1.07306558116138,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.25002230707927,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,17,1.95587893340152,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.00674877213065,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,18,1.43179110556145,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.14154890669155,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,19,2.05820044942522,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.38725382990131,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,20,0.742835659767595,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.73355289467914,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,21,0.46386462973672,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.22500539675769,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,22,1.74316567962422,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.0018419192915,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,23,1.00080260646214,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.13829728684917,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,24,1.00704481755211,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.13829728684917,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,25,0.925657778253909,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.93885131284766,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,26,0.966196167737418,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.55463509445734,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,27,1.75268625469348,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.11818436461996,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,28,1.25374020868541,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.96345677125141,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,29,0.862068872420798,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.3152818376509,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,30,1.78791257990157,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",5.00976464147626,NA,NA,TRUE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,31,1.11269870450187,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.18374464284492,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,32,0.838917911880214,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.29393179413598,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,33,1.07525974731995,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.3152818376509,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,34,1.06197902157161,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.96394946399963,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,35,0.670556466642271,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.57707602367462,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,36,1.74429381853811,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.0018419192915,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,37,0.858768448919253,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.29393179413598,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,38,1.28851069414116,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.17493158294921,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,39,1.54141814341115,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.57745350245027,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,40,1.80536115150671,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.2807474028846,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,41,2.24663551758957,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.47222298244143,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,42,2.20084626441595,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.17793735185741,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,43,2.00174322623676,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.67565338003559,NA,NA,TRUE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,44,0.982356942679854,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.8935186896773,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,45,0.830632170981891,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.29393179413598,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,46,2.37878021658973,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.79498402787619,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,47,2.58820140931698,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.1057357530784,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,48,1.24827981403442,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.64248058315399,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,49,1.55268003001772,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.64916068556508,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,50,1.46345803936374,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.47823391440177,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,51,1.24680166092522,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.80222922145877,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,52,1.75792364308563,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.74892284300387,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,53,1.70473532973779,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.05788275848459,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,54,0.508228608661794,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.47140820567042,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,55,2.21029041935712,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.5214759198779,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,56,1.41424002366158,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.18374464285822,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,57,0.838917911880213,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.29393179413598,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,58,1.00041343073365,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.85435224393862,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,59,0.791459418098408,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.01141611595983,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,60,1.5014069960154,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.69049328651341,NA,NA,FALSE
