"M","sensQVOA","specQVOA","sensUDSA","specUDSA","n","Tau","u","q","constant_Tau","sim_id","Lambda","conv","msg","Lambda_naive","conv_naive","msg_naive","assay_resampled"
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,1,1.23423543431337,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.51944219299677,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,2,2.69374456640243,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.30783407131024,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,3,1.17035437551022,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.70032163119599,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,4,1.74694683615714,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.03709715227738,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,5,2.3449374170385,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.93313600767252,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,6,0.670540164560287,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.57707602367462,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,7,1.08588789853724,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.96394946399963,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,8,1.34153876836654,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.28074740253157,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,9,2.26196451438588,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.17793735186906,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,10,1.02809472603725,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.54534110768737,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,11,2.30050691472261,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.94186601512241,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,12,1.84342765214946,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.29274832339362,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,13,1.84301388599703,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.86403564180543,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,14,2.5048344883653,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.67565337982511,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,15,1.66824278713221,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.7652321145891,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,16,0.294721144408526,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.13136971672999,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,17,2.05701394873611,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.35134839807792,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,18,1.40420512130819,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.18374464285822,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,19,1.2683144922767,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.75687933025069,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,20,1.43198945193878,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.78961421644701,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,21,1.59897320671591,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.51944219299677,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,22,2.06728449382881,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.54122065336525,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,23,0.841867541936316,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.29393179413598,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,24,1.63770227165515,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.75102582511673,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,25,2.47586348753444,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.36796405929022,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,26,1.42222532600424,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.14154890669155,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,27,0.830632170981891,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.29393179413598,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,28,1.04973862092049,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.46603137385618,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,29,0.695766460915666,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.88184182134635,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,30,2.07674659651828,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.27283512515804,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,31,0.93137816958275,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.88184182134635,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,32,1.53195496218107,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.64916068556508,NA,NA,TRUE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,33,1.93051127059075,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.23748351948603,NA,NA,FALSE
