"M","sensQVOA","specQVOA","sensUDSA","specUDSA","n","Tau","u","q","constant_Tau","sim_id","Lambda","conv","msg","Lambda_naive","conv_naive","msg_naive","assay_resampled"
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,1,1.44595725332902,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.51348966162706,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,2,1.40492704978772,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.253375623572,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,3,2.23552039801272,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.49408957733763,NA,NA,TRUE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,4,1.6314095664349,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.47222298789513,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,5,0.836020494860136,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.3050808693093,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,6,0.836020494860136,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.3050808693093,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,7,1.57601132736393,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.01462344162499,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,8,2.22968082537432,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.17793735187139,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,9,0.93137816958275,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.88184182134635,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,10,1.13198248438067,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.44048614082886,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,11,1.490206771859,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.18374464252584,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,12,1.7917183252754,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.17793735185741,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,13,2.39122000598614,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.13428978843464,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,14,2.44762353911434,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.74892284300387,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,15,0.771908596802382,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.13829728684917,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,16,2.44739620028839,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.74892284300387,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,17,1.03692610422587,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.07510810508261,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,18,1.31376169286251,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.75687933025069,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,19,0.956152045906766,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.91907515834889,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,20,1.27040294690095,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.75687933025069,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,21,3.65924983560139,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.57403752218457,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,22,1.11203803610773,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.18374464284492,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,23,1.59523554464228,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.41244755949288,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,24,1.07525974731995,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.3152818376509,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,25,1.56720738015841,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.17493158278572,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,26,1.13550981602498,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.52417285687358,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,27,0.95116506571018,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.74025188154841,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,28,1.16212632141395,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.41244755949288,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,29,1.80928488439971,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.42280042974101,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,30,1.17513722098899,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.70032163119599,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,31,1.27210530281493,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.3953649431434,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,32,1.82586997950308,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.89955498662923,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,33,2.1672044743884,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.75486226336534,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,34,1.62045918637541,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.93235946777646,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,35,1.54739425880595,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.62132486118823,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,36,2.45681314608693,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.5618577834206,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,37,1.19238263365393,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.07028521281736,NA,NA,TRUE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,38,1.21329119552997,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.29028245353013,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,39,0.984718370788807,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.55463509445734,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,40,1.36579382376542,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.55463509445734,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,41,0.601861155590724,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.03615681115106,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,42,1.0415667821558,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.07510810508261,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,43,2.37322563737644,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.7652321145891,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,44,0.953557580664951,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.64248058315399,NA,NA,TRUE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,45,1.06171710692138,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.13829728814644,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,46,1.05558968585048,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.46603137385618,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,47,1.26583685694508,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.89313509677625,NA,NA,FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,48,1.27348542305414,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.75687933024667,NA,NA,FALSE
