"M","sensQVOA","specQVOA","sensUDSA","specUDSA","n","Tau","u","q","constant_Tau","sim_id","Lambda","conv","msg","Lambda_naive","conv_naive","msg_naive","assay_resampled"
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,1,1.34179038054744,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.46300573565763,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,2,1.33388780927027,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.46300573565763,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,3,0.495979182326812,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",0.67455711626888,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,4,1.25747253170882,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.34776602188901,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,5,0.640564612811817,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",0.786417023125172,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,6,0.457104051382713,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",0.577351586678464,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,7,0.734582432225769,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.07956511629186,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,8,1.31113172586848,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.3283667563262,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,9,2.44968504917609,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.18343266124814,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,10,1.74807265047397,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.88540957070423,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,11,1.58861421251122,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.53769207447407,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,12,1.51913043810404,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.506502353861,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,13,0.635685180883772,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",0.786417023125172,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",FALSE
12,0.9,0.9,0.9,0.9,12,1,1,0.5,1,14,2.74692409752789,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.86723680754458,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",FALSE
