"M","sensQVOA","specQVOA","sensUDSA","specUDSA","n","Tau","u","q","constant_Tau","sim_id","Lambda","conv","msg","Lambda_naive","conv_naive","msg_naive","assay_resampled"
12,0.8,0.9,0.8,0.9,12,1,1,1,1,1,1.48079102238873,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.37457132614829,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,2,3.05533857854459,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.99835705963436,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,3,1.35816024943853,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.45321162335917,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,4,3.03631949226377,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.79657810111038,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,5,3.55693633620792,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.24332075271936,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,6,0.401782063275543,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.3050808693093,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,7,1.0604116357209,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.29657890949946,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,8,1.48799787480111,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.64011314557485,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,9,1.23443975924681,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.92614387639053,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,10,3.65711482715008,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.52188346318397,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,11,1.22283163806279,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.90582081930796,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,12,1.6426064411802,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.79617167383746,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,13,1.83605635769956,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.79751046509521,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,14,1.50661699673495,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.5666490097411,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,15,5.65156093916079,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.96962214367009,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,16,0.401582561467816,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.57707602362473,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,17,2.29552628719271,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.73729860577961,NA,NA,FALSE
