"M","sensQVOA","specQVOA","sensUDSA","specUDSA","n","Tau","u","q","constant_Tau","sim_id","Lambda","conv","msg","Lambda_naive","conv_naive","msg_naive","assay_resampled"
12,0.8,0.9,0.8,0.9,12,1,1,1,1,1,1.5019132198643,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.16580190444148,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,2,0.993055343307883,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.81902398289259,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,3,1.98986533852947,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.82491747263094,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,4,1.86107390306627,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.48026315594853,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,5,1.08106825612849,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.91310075633314,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,6,1.29559430695993,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.05269863584559,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,7,1.09735312067485,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.03983806116249,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,8,0.918632291234793,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.77186374866721,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,9,1.57235481509535,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.29112222218504,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,10,0.694498136388334,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.81111953925346,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,11,1.94389351866676,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.85228252016241,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,12,0.869994466109688,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.81087965823149,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,13,1.03535787238922,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.13428978843464,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,14,1.63227954881999,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.05993334230896,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,15,0.58545690516942,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.96394946399963,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,16,2.41827381091231,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.01170347100651,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,17,0.27665148149145,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.51927103387203,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,18,1.04034635264783,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.91310075646511,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,19,2.61571411943347,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.36574579198291,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,20,1.10545084603647,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.3511100335491,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,21,1.20055441948571,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.66284377086694,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,22,1.13371752541085,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.23668528671655,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,23,0.443480145529981,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.28464821647123,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,24,1.44880276951367,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.89399108694659,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,25,2.63463717491948,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.1916080007522,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,26,1.76351311195662,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.58923719836298,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,27,1.57639248221257,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.56079923359847,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,28,0.224440536947852,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.13136971672999,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,29,0.825250646476899,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.30802414717951,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,30,0.536011479255162,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.96345677125141,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,31,2.23490597626166,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.19169931887072,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,32,0.701932694243572,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.51348966162706,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,33,1.47279637328756,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.42042240765514,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,34,1.49930792957303,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.71713249066289,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,35,1.52537039217671,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.56664901050256,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,36,1.36999818240418,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.39677822471702,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,37,1.70897052036816,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.88057467668335,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,38,0.630462356370942,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.34153777699355,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,39,1.73436555626343,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.0424309162872,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,40,0.632735059005154,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.41244755949288,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,41,0.819995190889126,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.93235946789827,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,42,0.318725519603215,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.73355289467914,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,43,2.99133220520057,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.38114025994315,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,44,1.21465412141482,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.21273199897068,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,45,1.46915459138656,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.8939910866275,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,46,2.81936180896762,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.30855134534013,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,47,1.53961173509244,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.1947517942197,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,48,1.44493607261242,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.5943237135295,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,49,1.644819280817,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.1609333570067,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,50,1.1155316202974,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.73805289418484,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,51,0.599988414505214,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.18374464252584,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,52,1.26832600612631,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.68970928929449,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,53,2.87366425127679,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.54263156740372,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,54,1.45948333999885,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.51574291744864,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,55,1.50620965375438,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.56664900989241,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,56,0.862319761670289,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.18015795926276,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,57,1.4992045990944,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.47544908923643,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,58,1.58527739101629,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.0972746132688,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,59,1.64875133216504,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.40116281888564,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,60,1.312734844966,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.30357954556414,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,61,0.949180142669007,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.87444735695597,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,62,1.06256449345507,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.13607775904956,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,63,1.87618174751665,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.8522825206599,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,64,0.560371568748328,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.04064978554584,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,65,0.749696648448567,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.75102582500033,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,66,0.391383674940359,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.29393179413598,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,67,2.07026462284067,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.58742619261211,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,68,1.46751475242076,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.64011314557485,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,69,3.73775183222888,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.42912444717488,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,70,1.13354294199256,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.36495472129325,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,71,0.91996525889401,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.48211536680678,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,72,2.37340001718773,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.08081854486282,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,73,0.61146134582237,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.36434592077106,NA,NA,TRUE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,74,0.734006211012103,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.69049328651341,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,75,0.581966769340318,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.54052756617308,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,76,1.98651193760576,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.33428792839375,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,77,0.765350000806207,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.75102582500033,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,78,0.692277475317677,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.34153777699355,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,79,1.22197373885979,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",5.12026784103459,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,80,2.40216187294477,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.26518627307817,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,81,1.10822149749021,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.1117333668138,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,82,1.25256746737754,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.17446964503649,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,83,0.718447065703285,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.13060295156332,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,84,0.804616141876471,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.96681103244951,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,85,1.21229096224848,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",4.19493744337906,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,86,2.2100801196502,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.30359776043088,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,87,0.877187673901249,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.32542781832559,NA,NA,FALSE
12,0.8,0.9,0.8,0.9,12,1,1,1,1,88,1.54083946135379,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",3.1340241122131,NA,NA,FALSE
