"sensQVOA","specQVOA","sensUDSA","specUDSA","n","Tau","constant_Tau","sim_id","Lambda","conv","msg","Lambda_naive","conv_naive","msg_naive","assay_resampled"
0.8,0.9,0.8,0.9,6,1,1,1,1.176571596616,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.41454560055901,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,2,1.34384717141154,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.09394074062668,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,3,1.43020079288302,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.78389831765552,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,4,1.08566429033163,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.88006471299949,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,5,0.72302129407153,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.67726570205655,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,6,1.17676414313568,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.42043935656568,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,7,0.981064964610527,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.59840613347575,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,8,1.13758410810105,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.32965394208969,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,9,1.15838597048876,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.61480881700608,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,10,0.824998481768392,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.59854665545086,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,11,1.13681079756123,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.38964919371729,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,12,1.15324654197263,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.54442225510801,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,13,1.10078845710263,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.33308856377594,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,14,1.11948997493551,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.78469544450837,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,15,0.76942771616161,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.3727565805299,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,16,0.727182868340388,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.95723068020121,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,17,0.767398838185583,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.6833415112694,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,18,1.24629329709058,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.7631213308119,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,19,0.703865562077712,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.12253804546693,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,20,1.02142346386859,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.69328182417787,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,21,1.35492212507206,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.00678626556816,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,22,1.20316912114416,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.54111838688246,NA,NA,NA
