"sensQVOA","specQVOA","sensUDSA","specUDSA","n","Tau","constant_Tau","sim_id","Lambda","conv","msg","Lambda_naive","conv_naive","msg_naive","assay_resampled"
0.8,0.9,0.8,0.9,6,1,1,43,0.917450909530073,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.49305544964965,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,44,1.31942930850076,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.7316868605573,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,45,0.657798353113192,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.49211804308738,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,46,0.92264331877174,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.62457894827422,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,47,1.11274046821628,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.86421092895026,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,48,0.990477489355537,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.49641065215937,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,49,0.753256039183985,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.4170776981071,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,50,1.2705126361022,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.64819527533822,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,51,1.37353755692285,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.91932778551341,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,52,0.84521642109772,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.26270617473716,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,53,0.90595717216589,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.40962426222065,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,54,1.14760067607616,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.71302798996466,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,55,0.903358896057335,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.52932399281447,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,56,1.38601751548297,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.82816481390562,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,57,0.985092342324882,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.68308801725382,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,58,0.913814424615693,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.70836330101147,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,59,1.08476341136295,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.0253582888507,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,60,0.907306077002841,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.62549667353719,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,61,1.07398748656257,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.55181031503921,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,62,0.892374109937765,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.32576950909127,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,63,0.853821616528331,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.51493460509539,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,64,1.41761771766562,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.5844287337479,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,65,1.04629963357486,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.39327803535091,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,66,1.14438708169842,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.81522898074525,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,67,0.924615250973382,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.53570525748359,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,68,1.52252030558574,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.91516168559942,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,69,0.963668517618901,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.51423437991789,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,70,1.09184248590901,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.70238715524739,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,71,0.800156912025394,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.38371630672223,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,72,0.988920304806853,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.16321844472838,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,73,1.11976259941331,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.37384665924676,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,74,1.3837067378098,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.71511359772545,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,75,1.43168332261942,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.84833623226601,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,76,0.836130950529117,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.31162166142353,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,77,0.687388653757599,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.73782001879152,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,78,0.79953692599622,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.74755431137856,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,79,0.857492259565642,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.70065960755784,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,80,0.721319223315193,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.42934838117532,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,81,0.7214551300567,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.51626489550831,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,82,0.96982888585836,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.55911810635064,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,83,0.961558205814032,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.8504277512721,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,84,0.768329574896698,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.47428285957531,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,85,1.17268365006016,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.68547373594732,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,86,1.25298287166997,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.58938394499006,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,87,1.05221299812505,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.71909675153509,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,88,0.928108024521016,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.40470722362208,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,89,1.0630665319537,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.80279876096885,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,90,1.60893971187631,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.04861045458195,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,91,0.842259952014594,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.50463093418379,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,92,1.24274920278019,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.84192931777512,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,93,0.844650556757828,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.43071023020967,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,94,1.10768486322652,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.57070157640265,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,95,1.02100851686239,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.60621033387471,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,96,0.934953066490398,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.48497818864005,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,97,0.962878273202899,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.75483695863782,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,98,1.61210810657999,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.98738982291765,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,99,0.53536558003364,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.4933315117694,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,100,1.74520801974893,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.19142656998233,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,1,0.788348503503029,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.32920153446526,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,2,1.00024791870915,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.72950894257177,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,3,0.79055830410133,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.51677398537627,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,4,1.17429403699011,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.49311330344301,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,5,1.04340612428294,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.67563567140198,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,6,1.31361282186716,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.89718678693507,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,7,0.891281128595454,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.62928509214791,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,8,0.771967154993457,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.52627622035388,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,9,1.23723229192234,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.54427639733343,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,10,0.724924987047178,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.32472736475942,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,11,1.70533962941165,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.93720536295425,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,12,0.808525404359296,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.60048584241974,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,13,1.94982074706995,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.14962331760839,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,14,0.959951801839574,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.75822210680199,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,15,1.22283810871098,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.5347180199911,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,16,0.926656921388229,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.3386310743242,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,17,0.973731720302098,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.34356295305799,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,18,1.0435941734397,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.4118208814219,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,19,1.40763649090116,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.80833098657381,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,20,1.31326559665397,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.72022474600311,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,21,1.20751630068426,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.62476282648059,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,22,1.13201638471746,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.46567114039162,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,23,1.23554327679538,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.54390797126137,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,24,1.350421144136,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.98713626421887,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,25,0.840149609094612,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.79632036289957,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,26,0.667309418571945,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.05433613270266,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,27,0.964241506753301,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.55221442003715,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,28,0.875528438926086,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.43045496606442,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,29,1.31987338458528,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.55584880925804,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,30,0.863737488337441,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.64110314345833,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,31,0.980459172843489,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.4449543621451,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,32,1.33560584470972,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.51813731726235,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,33,0.976433639307383,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.5854654916414,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,34,0.837900005465636,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.25969610880054,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,35,1.16027055650937,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.70612239015245,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,36,1.11371193484239,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.68971247050353,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,37,1.10739878112822,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.78320520706003,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,38,0.975954448546903,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.44154435830326,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,39,1.25318519549239,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.57702617392996,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,40,0.896263910081528,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.51752455431613,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,41,0.879802291250976,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.45454621694513,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,42,1.26256468588944,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.75701817177684,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,43,0.800831561040609,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.93762297236462,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,44,1.00148451797691,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.4084362892972,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,45,1.01707371336425,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.5662840759652,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,46,0.985973122862381,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.72349624159614,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,47,1.00367869770741,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.2693289007563,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,48,0.871093801826666,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.53682421067459,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,49,1.06359768237975,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.78209711382673,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,50,0.699154305834521,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.73521525394408,NA,NA,NA
0.9,0.9,0.8,0.9,6,1,1,51,1.03161752285023,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.73083550637823,NA,NA,NA
