"sensQVOA","specQVOA","sensUDSA","specUDSA","n","Tau","constant_Tau","sim_id","Lambda","conv","msg","Lambda_naive","conv_naive","msg_naive","assay_resampled"
0.8,0.9,0.8,0.9,6,1,1,1,1.26869649484089,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.68246960022044,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,2,1.42542688254908,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.75279690129166,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,3,1.04304307500505,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.57106989850034,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,4,0.971119012492855,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.41322961395615,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,5,0.815711776206347,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.11299152727747,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,6,1.39160955258438,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.55666641067639,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,7,0.735697131539288,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.28104589758875,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,8,0.863249313353725,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.40186090617137,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,9,1.3361512518179,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.60165018119538,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,10,0.877515906251284,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.5304374747731,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,11,0.857285669122882,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.56359305600329,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,12,1.2915889501257,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.65619897374702,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,13,1.01798770217734,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.63964486049374,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,14,0.776355032045883,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.55971189248495,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,15,1.05222469119009,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.43344509079959,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,16,1.46068654728397,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.97262912306044,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,17,1.21833200898942,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.75247401973384,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,18,1.03528603776346,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.60012489785077,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,19,0.976685351575598,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.71364543575135,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,20,0.684696498773358,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.4952943883241,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,21,1.17430305200157,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.57031182961011,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,22,1.33076620735587,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.63927643616547,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,23,1.05281560752966,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.45448320973498,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,24,0.851674464757999,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.29731147012928,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,25,1.295226547795,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.70153631125313,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,26,1.0983537326687,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.50352779671992,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,27,1.25973399561649,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.48291990421168,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,28,0.776906177397758,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.46566688019476,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,29,0.882511737039558,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.40708815723318,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,30,0.680117253223743,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.54733283645648,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,31,0.75702863346512,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.15466665044267,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,32,0.976648202043682,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.61244877478416,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,33,1.18581066441211,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.75440820458654,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,34,1.34046082813288,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.7873571744211,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,35,1.00878065047666,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.73547555819853,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,36,0.994165518776067,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.89623340276743,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,37,0.905377226678718,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.60539234929344,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,38,0.816482308819338,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.13332951028814,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,39,0.595995095491616,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",1.50420239432582,NA,NA,NA
0.8,0.9,0.8,0.9,6,1,1,40,1.22362258221351,"0","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",2.15933360688721,NA,NA,NA
